"Country","Year","Season","Area","Fleets","Fleet1","Catch.Cat.","Discards.Imported.Or.Raised","Catch..kg","Source","p","Catch..kgOld"
"France",2004,1,"27.7.g","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.g","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",6.49512427218688,"FillSeason",1,6.49512427218688
"France",2004,1,"27.7.g","OTB_CRU_0_0","OTB_CRU","Discards","Raised",93.5744860144219,"FillSeason",1,93.5744860144219
"France",2004,1,"27.7.g","OTB_DEF_0_0","OTB_DEF","Discards","Raised",51.6160721870458,"FillSeason",1,51.6160721870458
"France",2004,1,"27.7.g","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",3208.6312002265,"FillSeason",1,3208.6312002265
"France",2004,1,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",38.8488458510274,"FillSeason",1,38.8488458510274
"France",2004,1,"27.7.g","OTT-CRU","OTB_CRU","Discards","Raised",341.989929329114,"FillSeason",1,341.989929329114
"France",2004,1,"27.7.g","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1424.67777066073,"FillSeason",1,1424.67777066073
"France",2004,1,"27.7.g","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",14.233470445957,"FillSeason",1,14.233470445957
"France",2004,1,"27.7.h","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.h","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.h","GTR_CRU_0_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.h","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.h","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.h","GTR_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.h","GTR_DEF_>=220_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.h","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",10.8865347747645,"FillSeason",1,10.8865347747645
"France",2004,1,"27.7.h","OTB_CRU_0_0","OTB_CRU","Discards","Raised",13.8947205681053,"FillSeason",1,13.8947205681053
"France",2004,1,"27.7.h","OTB_DEF_0_0","OTB_DEF","Discards","Raised",0.455462902809276,"FillSeason",1,0.455462902809276
"France",2004,1,"27.7.h","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",2004.78365000681,"FillSeason",1,2004.78365000681
"France",2004,1,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",1375.78530549652,"FillSeason",1,1375.78530549652
"France",2004,1,"27.7.h","OTT-CRU","OTB_CRU","Discards","Raised",77.6541749627598,"FillSeason",1,77.6541749627598
"France",2004,1,"27.7.h","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",14701.5670949227,"FillSeason",1,14701.5670949227
"France",2004,1,"27.7.h","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",4031.74538847569,"FillSeason",1,4031.74538847569
"France",2004,1,"27.7.j","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.j","GTR_DEF_>=220_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.j","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",23.6938516869983,"FillSeason",1,23.6938516869983
"France",2004,1,"27.7.j","OTB_CRU_0_0","OTB_CRU","Discards","Raised",0.0142806998577177,"FillSeason",1,0.0142806998577177
"France",2004,1,"27.7.j","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",973.868333348389,"FillSeason",1,973.868333348389
"France",2004,1,"27.7.j","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",1155.98013131997,"FillSeason",1,1155.98013131997
"France",2004,1,"27.7.j","OTT-CRU","OTB_CRU","Discards","Raised",3.01536310173285,"FillSeason",1,3.01536310173285
"France",2004,1,"27.7.j","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",67.8609157205767,"FillSeason",1,67.8609157205767
"France",2004,1,"27.7.j","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",234.342286557718,"FillSeason",1,234.342286557718
"France",2004,1,"27.7.k","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.7.k","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",2.3265959880786,"FillSeason",1,2.3265959880786
"France",2004,1,"27.7.k","OTB_CRU_0_0","OTB_CRU","Discards","Raised",1.16714691827795,"FillSeason",1,1.16714691827795
"France",2004,1,"27.7.k","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",119.798970630861,"FillSeason",1,119.798970630861
"France",2004,1,"27.7.k","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",13.834048839914,"FillSeason",1,13.834048839914
"France",2004,1,"27.8.a","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.a","GTR_CRU_0_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.a","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.a","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.a","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",1343.61391410588,"FillSeason",1,1343.61391410588
"France",2004,1,"27.8.a","OTB_CRU_0_0","OTB_CRU","Discards","Raised",78.4478882529827,"FillSeason",1,78.4478882529827
"France",2004,1,"27.8.a","OTB_DEF_0_0","OTB_DEF","Discards","Raised",506.107932163263,"FillSeason",1,506.107932163263
"France",2004,1,"27.8.a","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",20.3440096588143,"FillSeason",1,20.3440096588143
"France",2004,1,"27.8.a","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",5966.6873176544,"FillSeason",1,5966.6873176544
"France",2004,1,"27.8.a","OTT-CRU","OTB_CRU","Discards","Raised",348.750172405685,"FillSeason",1,348.750172405685
"France",2004,1,"27.8.a","OTT-DEF","OTB_DEF","Discards","Raised",92.4487799435982,"FillSeason",1,92.4487799435982
"France",2004,1,"27.8.a","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",18409.7371683988,"FillSeason",1,18409.7371683988
"France",2004,1,"27.8.b","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.b","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.b","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.b","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",68.3344265852384,"FillSeason",1,68.3344265852384
"France",2004,1,"27.8.b","OTB_CRU_0_0","OTB_CRU","Discards","Raised",2.31040369380327,"FillSeason",1,2.31040369380327
"France",2004,1,"27.8.b","OTB_DEF_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",2332.54779720652,"FillSeason",1,2332.54779720652
"France",2004,1,"27.8.b","OTT-CRU","OTB_CRU","Discards","Raised",3.06367724517672,"FillSeason",1,3.06367724517672
"France",2004,1,"27.8.b","OTT-DEF","OTB_DEF","Discards","Raised",111.669925801751,"FillSeason",1,111.669925801751
"France",2004,1,"27.8.b","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",211.409168988303,"FillSeason",1,211.409168988303
"France",2004,1,"27.8.d","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.d","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.d","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,1,"27.8.d","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",3.59555276964699,"FillSeason",1,3.59555276964699
"France",2004,1,"27.8.d","OTB_CRU_0_0","OTB_CRU","Discards","Raised",0.983232858428093,"FillSeason",1,0.983232858428093
"France",2004,1,"27.8.d","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",286.020513637541,"FillSeason",1,286.020513637541
"France",2004,1,"27.8.d","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",386.596300544912,"FillSeason",1,386.596300544912
"France",2004,2,"27.7.b","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",2.7481798069758,"FillSeason",1,2.7481798069758
"France",2004,2,"27.7.b","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",5520.80543872681,"FillSeason",1,5520.80543872681
"France",2004,2,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",2255.06306243218,"FillSeason",1,2255.06306243218
"France",2004,2,"27.7.b","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1.51820967603092,"FillSeason",1,1.51820967603092
"France",2004,2,"27.7.c","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.c","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",0.0452072424253862,"FillSeason",1,0.0452072424253862
"France",2004,2,"27.7.c","OTB_CRU_0_0","OTB_CRU","Discards","Raised",1.05276785493156,"FillSeason",1,1.05276785493156
"France",2004,2,"27.7.c","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",354.544754525296,"FillSeason",1,354.544754525296
"France",2004,2,"27.7.c","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",547.192316288929,"FillSeason",1,547.192316288929
"France",2004,2,"27.7.c","OTT-CRU","OTB_CRU","Discards","Raised",0.0564554770076128,"FillSeason",1,0.0564554770076128
"France",2004,2,"27.7.d","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.d","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",21.7856855241594,"FillSeason",1,21.7856855241594
"France",2004,2,"27.7.d","OTB_CRU_0_0","OTB_CRU","Discards","Raised",0.536393763814647,"FillSeason",1,0.536393763814647
"France",2004,2,"27.7.d","OTB_DEF_0_0","OTB_DEF","Discards","Raised",1.75562098778609,"FillSeason",1,1.75562098778609
"France",2004,2,"27.7.d","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1.83815453393274,"FillSeason",1,1.83815453393274
"France",2004,2,"27.7.d","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",62.5573711811532,"FillSeason",1,62.5573711811532
"France",2004,2,"27.7.d","OTT-CRU","OTB_CRU","Discards","Raised",0.137601883675765,"FillSeason",1,0.137601883675765
"France",2004,2,"27.7.d","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",0.920096199634846,"FillSeason",1,0.920096199634846
"France",2004,2,"27.7.d","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",1.56304271344391,"FillSeason",1,1.56304271344391
"France",2004,2,"27.7.e","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.e","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.e","GTR_CRU_0_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.e","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.e","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.e","GTR_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.e","GTR_DEF_>=220_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.e","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",466.714314143591,"FillSeason",1,466.714314143591
"France",2004,2,"27.7.e","OTB_CRU_0_0","OTB_CRU","Discards","Raised",0.793045967799611,"FillSeason",1,0.793045967799611
"France",2004,2,"27.7.e","OTB_DEF_0_0","OTB_DEF","Discards","Raised",43.990380096163,"FillSeason",1,43.990380096163
"France",2004,2,"27.7.e","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",951.819649335213,"FillSeason",1,951.819649335213
"France",2004,2,"27.7.e","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",3642.15240695279,"FillSeason",1,3642.15240695279
"France",2004,2,"27.7.e","OTT-CRU","OTB_CRU","Discards","Raised",1.08666783403306,"FillSeason",1,1.08666783403306
"France",2004,2,"27.7.e","OTT-DEF","OTB_DEF","Discards","Raised",1.20132161613453,"FillSeason",1,1.20132161613453
"France",2004,2,"27.7.e","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",115.015081752361,"FillSeason",1,115.015081752361
"France",2004,2,"27.7.e","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",2.87644692311093,"FillSeason",1,2.87644692311093
"France",2004,2,"27.7.f","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.f","GTR_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.f","GTR_DEF_>=220_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.f","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",7.66210192549336,"FillSeason",1,7.66210192549336
"France",2004,2,"27.7.f","OTB_CRU_0_0","OTB_CRU","Discards","Raised",0.460452472047906,"FillSeason",1,0.460452472047906
"France",2004,2,"27.7.f","OTB_DEF_0_0","OTB_DEF","Discards","Raised",39.3236684745378,"FillSeason",1,39.3236684745378
"France",2004,2,"27.7.f","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",601.270129803016,"FillSeason",1,601.270129803016
"France",2004,2,"27.7.f","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",813.720647978502,"FillSeason",1,813.720647978502
"France",2004,2,"27.7.f","OTT-CRU","OTB_CRU","Discards","Raised",2.03600071335965,"FillSeason",1,2.03600071335965
"France",2004,2,"27.7.f","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",21.4179646913892,"FillSeason",1,21.4179646913892
"France",2004,2,"27.7.g","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.g","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.g","GTR_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.g","GTR_DEF_>=220_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.g","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",8.91634006999303,"FillSeason",1,8.91634006999303
"France",2004,2,"27.7.g","OTB_CRU_0_0","OTB_CRU","Discards","Raised",124.627000335879,"FillSeason",1,124.627000335879
"France",2004,2,"27.7.g","OTB_DEF_0_0","OTB_DEF","Discards","Raised",35.1582717258033,"FillSeason",1,35.1582717258033
"France",2004,2,"27.7.g","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1347.01574160207,"FillSeason",1,1347.01574160207
"France",2004,2,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",44.1992612932008,"FillSeason",1,44.1992612932008
"France",2004,2,"27.7.g","OTT-CRU","OTB_CRU","Discards","Raised",830.353562123232,"FillSeason",1,830.353562123232
"France",2004,2,"27.7.g","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1422.10190887482,"FillSeason",1,1422.10190887482
"France",2004,2,"27.7.g","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",4.48228480863088,"FillSeason",1,4.48228480863088
"France",2004,2,"27.7.h","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.h","GTR_CRU_0_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.h","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.h","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.h","GTR_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.h","GTR_DEF_>=220_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.h","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",18.2984198700895,"FillSeason",1,18.2984198700895
"France",2004,2,"27.7.h","OTB_CRU_0_0","OTB_CRU","Discards","Raised",46.5486752408963,"FillSeason",1,46.5486752408963
"France",2004,2,"27.7.h","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",3483.60444587241,"FillSeason",1,3483.60444587241
"France",2004,2,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",6628.94158659844,"FillSeason",1,6628.94158659844
"France",2004,2,"27.7.h","OTT-CRU","OTB_CRU","Discards","Raised",147.032083767791,"FillSeason",1,147.032083767791
"France",2004,2,"27.7.h","OTT-DEF","OTB_DEF","Discards","Raised",1.92985847409568,"FillSeason",1,1.92985847409568
"France",2004,2,"27.7.h","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",9287.75569998201,"FillSeason",1,9287.75569998201
"France",2004,2,"27.7.h","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",3797.59262339431,"FillSeason",1,3797.59262339431
"France",2004,2,"27.7.j","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.j","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",31.9835983503511,"FillSeason",1,31.9835983503511
"France",2004,2,"27.7.j","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",2868.41773368333,"FillSeason",1,2868.41773368333
"France",2004,2,"27.7.j","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",640.266720890973,"FillSeason",1,640.266720890973
"France",2004,2,"27.7.j","OTT-CRU","OTB_CRU","Discards","Raised",0.771157792316754,"FillSeason",1,0.771157792316754
"France",2004,2,"27.7.j","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",717.70866049324,"FillSeason",1,717.70866049324
"France",2004,2,"27.7.j","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",566.86994398256,"FillSeason",1,566.86994398256
"France",2004,2,"27.7.k","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.7.k","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",5.24929677744077,"FillSeason",1,5.24929677744077
"France",2004,2,"27.7.k","OTB_CRU_0_0","OTB_CRU","Discards","Raised",27.7281809377556,"FillSeason",1,27.7281809377556
"France",2004,2,"27.7.k","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",107.185603127783,"FillSeason",1,107.185603127783
"France",2004,2,"27.7.k","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",58.3960501630927,"FillSeason",1,58.3960501630927
"France",2004,2,"27.7.k","OTT-CRU","OTB_CRU","Discards","Raised",148.173338576047,"FillSeason",1,148.173338576047
"France",2004,2,"27.7.k","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",47.2417942412735,"FillSeason",1,47.2417942412735
"France",2004,2,"27.8.a","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.a","GTR_CRU_0_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.a","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.a","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.a","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",1584.94699547209,"FillSeason",1,1584.94699547209
"France",2004,2,"27.8.a","OTB_CRU_0_0","OTB_CRU","Discards","Raised",237.964239915081,"FillSeason",1,237.964239915081
"France",2004,2,"27.8.a","OTB_DEF_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.a","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",1585.76185515295,"FillSeason",1,1585.76185515295
"France",2004,2,"27.8.a","OTT-DEF","OTB_DEF","Discards","Raised",131.513639520343,"FillSeason",1,131.513639520343
"France",2004,2,"27.8.a","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",10094.3428003485,"FillSeason",1,10094.3428003485
"France",2004,2,"27.8.b","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.b","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.b","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.b","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",67.2462987733715,"FillSeason",1,67.2462987733715
"France",2004,2,"27.8.b","OTB_CRU_0_0","OTB_CRU","Discards","Raised",64.9069820336886,"FillSeason",1,64.9069820336886
"France",2004,2,"27.8.b","OTB_DEF_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",1143.24347296401,"FillSeason",1,1143.24347296401
"France",2004,2,"27.8.b","OTT-CRU","OTB_CRU","Discards","Raised",29.3010598893743,"FillSeason",1,29.3010598893743
"France",2004,2,"27.8.b","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",213.862758853996,"FillSeason",1,213.862758853996
"France",2004,2,"27.8.d","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.d","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,2,"27.8.d","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",18.215364703773,"FillSeason",1,18.215364703773
"France",2004,2,"27.8.d","OTB_CRU_0_0","OTB_CRU","Discards","Raised",0.436562329295275,"FillSeason",1,0.436562329295275
"France",2004,2,"27.8.d","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",460.388423328694,"FillSeason",1,460.388423328694
"France",2004,2,"27.8.d","OTT-DEF","OTB_DEF","Discards","Raised",1.76784817980782,"FillSeason",1,1.76784817980782
"France",2004,2,"27.8.d","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",960.019000518448,"FillSeason",1,960.019000518448
"France",2004,3,"27.7.b","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",0.596104801283581,"FillSeason",1,0.596104801283581
"France",2004,3,"27.7.b","OTB_CRU_0_0","OTB_CRU","Discards","Raised",0.00747401114048775,"FillSeason",1,0.00747401114048775
"France",2004,3,"27.7.b","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1496.56754615247,"FillSeason",1,1496.56754615247
"France",2004,3,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",1029.19739617937,"FillSeason",1,1029.19739617937
"France",2004,3,"27.7.b","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",0.202767601026948,"FillSeason",1,0.202767601026948
"France",2004,3,"27.7.c","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.c","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",1.91762814381173,"FillSeason",1,1.91762814381173
"France",2004,3,"27.7.c","OTB_CRU_0_0","OTB_CRU","Discards","Raised",1.23708230823537,"FillSeason",1,1.23708230823537
"France",2004,3,"27.7.c","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",357.770695353694,"FillSeason",1,357.770695353694
"France",2004,3,"27.7.c","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",1062.4023739797,"FillSeason",1,1062.4023739797
"France",2004,3,"27.7.c","OTT-CRU","OTB_CRU","Discards","Raised",0.00573897284001738,"FillSeason",1,0.00573897284001738
"France",2004,3,"27.7.c","OTT_DEF_100-119_0_0","OTB_DEF","Discards","Raised",4.56074262410362,"FillSeason",1,4.56074262410362
"France",2004,3,"27.7.d","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.d","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.d","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.d","GTR_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.d","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",0.513049634967173,"FillSeason",1,0.513049634967173
"France",2004,3,"27.7.d","OTB_DEF_0_0","OTB_DEF","Discards","Raised",2.34863980083978,"FillSeason",1,2.34863980083978
"France",2004,3,"27.7.d","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",2.73175848418718,"FillSeason",1,2.73175848418718
"France",2004,3,"27.7.d","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.d","OTT_DEF_>=70_0_0","OTB_DEF","Discards","Raised",0.519655660923335,"FillSeason",1,0.519655660923335
"France",2004,3,"27.7.e","GNS_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.e","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.e","GTR_CRU_0_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.e","GTR_DEF_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.e","GTR_DEF_100-119_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.e","GTR_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.e","GTR_DEF_>=220_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"France",2004,3,"27.7.e","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",324.463943530408,"FillSeason",1,324.463943530408
