SD,DK ,2023 ,Quarter,2 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,4 ,-9,242 ,2 ,49 ,2 ,49 ,g,k,year,cm,NA,0.0285390706 ,1733.2176973 ,56.096310095 ,-9,-9,-9
SD,DK ,2023 ,Quarter,2 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,5 ,-9,242 ,2 ,49 ,2 ,49 ,g,k,year,cm,NA,0.0053386074 ,2832.57 ,65 ,-9,-9,-9
HI,DK ,2023 ,Quarter,3 ,Passive ,SubDiv ,27.3.a.21 ,NA,dop,437 ,NA
SI,DK ,2023 ,Quarter,3 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,NA,H ,M,NA,kg,98 ,98 ,-9,NA,harbour day,NA
SD,DK ,2023 ,Quarter,3 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,1 ,-9,98 ,6 ,67 ,6 ,67 ,g,k,year,cm,NA,0.0444299351 ,309.74856482 ,31.692395276 ,-9,-9,-9
SD,DK ,2023 ,Quarter,3 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,2 ,-9,98 ,6 ,67 ,6 ,67 ,g,k,year,cm,NA,0.0673463749 ,640.87023429 ,39.066321553 ,-9,-9,-9
SD,DK ,2023 ,Quarter,3 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,3 ,-9,98 ,6 ,67 ,6 ,67 ,g,k,year,cm,NA,0.0311984784 ,1315.34282 ,50.689209705 ,-9,-9,-9
SD,DK ,2023 ,Quarter,3 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,4 ,-9,98 ,6 ,67 ,6 ,67 ,g,k,year,cm,NA,0.0054739732 ,1167.7904481 ,50.006207168 ,-9,-9,-9
HI,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,dop,153 ,NA
SI,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,NA,H ,M,NA,kg,220 ,220 ,-9,NA,harbour day,NA
SD,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,1 ,-9,220 ,6 ,221 ,6 ,221 ,g,k,year,cm,NA,0.0486707782 ,407.47324034 ,33.221954611 ,-9,-9,-9
SD,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,2 ,-9,220 ,6 ,221 ,6 ,221 ,g,k,year,cm,NA,0.0732587933 ,1244.7074486 ,47.14860479 ,-9,-9,-9
SD,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,3 ,-9,220 ,6 ,221 ,6 ,221 ,g,k,year,cm,NA,0.0304591054 ,1771.3073709 ,54.719530897 ,-9,-9,-9
SD,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,4 ,-9,220 ,6 ,221 ,6 ,221 ,g,k,year,cm,NA,0.013385399 ,2516.3779128 ,63.696407923 ,-9,-9,-9
SD,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,5 ,-9,220 ,6 ,221 ,6 ,221 ,g,k,year,cm,NA,0.0040928924 ,4897.6457914 ,77.42382222 ,-9,-9,-9
SD,DK ,2023 ,Quarter,4 ,Passive ,SubDiv ,27.3.a.21 ,NA,COD ,NA,L,R,N,age,7 ,-9,220 ,6 ,221 ,6 ,221 ,g,k,year,cm,NA,0.0016136073 ,2310.75 ,63 ,-9,-9,-9
