Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Sweden	3	Quarter	2022	pok.27.3a46	27.3.a.21	OTB_CRU_90-119_0_0_all	154471	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2022	pok.27.3a46	27.3.a.20	OTB_CRU_70-89_2_35_all	216596	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2022	pok.27.3a46	27.3.a.20	OTB_CRU_32-69_0_0_all	214518	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
UK (England)	2	Quarter	2022	pok.27.3a46	27.4	OTB_CRU_70-99_0_0_all	219382	kWd	16.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2022	pok.27.3a46	27.4	OTB_CRU_100-119_0_0_all	15849	kWd	15.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2022	pok.27.3a46	27.4	OTM_SPF_32-69_0_0_all	490266	kWd	6724.00	Landings	A-All - reported, nonre	Imported
Denmark	1	Quarter	2022	pok.27.3a46	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	0.00	BMS landing	R-Reported	Imported
Denmark	3	Quarter	2022	pok.27.3a46	27.4	SSC_DEF_>=120_0_0_all	199822	kWd	0.00	BMS landing	R-Reported	Imported
Denmark	2	Quarter	2022	pok.27.3a46	27.3.a.20	GNS_DEF_120-219_0_0_all	65096	kWd	3562.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	pok.27.3a46	27.4	OTB_SPF_32-69_0_0_all	558910	kWd	828.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	pok.27.3a46	27.4	OTB_CRU_70-99_0_0_all	53998	kWd	671.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2022	pok.27.3a46	27.4	OTB_CRU_70-99_0_0_all	78349	kWd	3399.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	pok.27.3a46	27.4	OTB_DEF_>=120_0_0_all	-9	NA	315.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2022	pok.27.3a46	27.3.a.21	GNS_DEF_100-119_0_0_all	-9	kWd	5.00	Discards	R-Reported	Imported
Sweden	1	Quarter	2022	pok.27.3a46	27.3.a.20	FPO_CRU_0_0_0_all	195355	kWd	86.10	Discards	R-Reported	Imported
Sweden	3	Quarter	2022	pok.27.3a46	27.3.a.21	GTR_DEF_all_0_0_all	2109	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	pok.27.3a46	27.3.a.21	MIS_MIS_0_0_0_IBC	2994	kWd	0.00	BMS landing	R-Reported	Imported
