Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
France	4	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_<16_0_0_all	1543	kWd	284.64	Landings	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_32-69_0_0	50652	kWd	2582.66	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_100-119_0_0_all	589931	kWd	0.00	Discards	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_100-119_0_0_all	375933	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_100-119_0_0_all	480525	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Belgium	2	Quarter	2024	sol.27.8ab	27.8.b	TBB_DEF_70-99_0_0_all	374400	kWd	194565.00	Landings	R-Reported	Imported
Spain	3	Quarter	2024	sol.27.8ab	27.8.a	OTB_MCF_>=70_0_0	0	kWd	0.00	Discards	R-Reported	Imported
Spain	1	Quarter	2024	sol.27.8ab	27.8.a	OTB_MCF_>=70_0_0	0	kWd	0.00	Discards	R-Reported	Imported
Spain	1	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_>=70_0_0	135251	kWd	681.00	Landings	R-Reported	Imported
Spain	3	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_>=70_0_0	74421	kWd	0.00	Discards	R-Reported	Imported
Spain	2	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_60-79_0_0	2046	kWd	10.80	Landings	R-Reported	Imported
Spain	4	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_>=70_0_0	199147	kWd	0.00	Discards	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	MIS_MIS_0_0_0	3202697	kWd	4231.36	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	OTT_DEF_>=70_0_0	282024	kWd	0.00	BMS landing	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_>=70_0_0	336697	kWd	41986.99	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.a	OTT_CRU_>=70_0_0	1363706	kWd	505.34	Discards	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	MIS_MIS_0_0_0	1161084	kWd	2539.12	Landings	R-Reported	Imported
