Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Denmark	4	Quarter	2023	whg.27.3a	27.3.a.20	OTB_CRU_32-69_0_0_all	273469	kWd	8.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2023	whg.27.3a	27.3.a.20	GNS_DEF_120-219_0_0_all	38365	kWd	61.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2023	whg.27.3a	27.3.a.20	OTB_CRU_32-69_0_0_all	447876	kWd	9514.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2023	whg.27.3a	27.3.a.20	TBB_DEF_>=120_0_0_all	2940	kWd	227.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2023	whg.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	416	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2023	whg.27.3a	27.3.a.21	FPO_CRU_0_0_0_all	24697	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2023	whg.27.3a	27.3.a.20	GTR_DEF_all_0_0_all	198	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2023	whg.27.3a	27.3.a.21	OTB_CRU_32-69_2_22_all	27836	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2023	whg.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	618	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2023	whg.27.3a	27.3.a.21	FPO_CRU_0_0_0_all	19113	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2023	whg.27.3a	27.3.a.21	LLS_FIF_0_0_0_all	1469	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2023	whg.27.3a	27.3.a.20	LLS_FIF_0_0_0_all	213	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2023	whg.27.3a	27.3.a.21	LLS_FIF_0_0_0_all	457	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2023	whg.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	7241	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2023	whg.27.3a	27.3.a.20	LLS_FIF_0_0_0_all	32720	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
