VesselFlagCountry,year,workingGroup,stock,speciesCode,CatchCategory,domainBiology,fishDomain,bvType,bvValue,AgeType,AgeGroupPlus,variableType,total,mean,varianceTotal,varianceMean,PSUtype,numPSUs,numSamples,numMeasurements
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Age,0,ageyear,,WeightLive,NA,38.485458197,NA,NA,,12,12,29
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Age,1,ageyear,,WeightLive,NA,92.768574355,NA,NA,,12,12,29
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Age,2,ageyear,,WeightLive,NA,179.52415046,NA,NA,,12,12,29
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,29,,,WeightLive,NA,273.78,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,30,,,WeightLive,NA,256.464,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,31,,,WeightLive,NA,280.8,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,32,,,WeightLive,NA,304.2,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,33,,,WeightLive,NA,353.34,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,34,,,WeightLive,NA,375.57,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,35,,,WeightLive,NA,376.74,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,37,,,WeightLive,NA,519.48,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,38,,,WeightLive,NA,522.6,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,39,,,WeightLive,NA,570.96,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,40,,,WeightLive,NA,568.62,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,41,,,WeightLive,NA,615.42,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,42,,,WeightLive,NA,686.4,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,43,,,WeightLive,NA,1036.62,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,44,,,WeightLive,NA,879.84,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,46,,,WeightLive,NA,921.96,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,47,,,WeightLive,NA,971.1,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,49,,,WeightLive,NA,1235.52,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,50,,,WeightLive,NA,1123.2,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,51,,,WeightLive,NA,1402.83,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,53,,,WeightLive,NA,1468.74,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,55,,,WeightLive,NA,1759.68,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,56,,,WeightLive,NA,1687.14,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,57,,,WeightLive,NA,1667.25,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,58,,,WeightLive,NA,1883.7,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,59,,,WeightLive,NA,2160.99,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,62,,,WeightLive,NA,2328.3,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,63,,,WeightLive,NA,2310.75,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,65,,,WeightLive,NA,2488.2,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,68,,,WeightLive,NA,2538.9,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,76,,,WeightLive,NA,4422.6,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Active,,Length,79,,,WeightLive,NA,5332.86,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,13,,,WeightLive,NA,22,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,15,,,WeightLive,NA,33,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,16,,,WeightLive,NA,40.923076923,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,17,,,WeightLive,NA,48.75,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,18,,,WeightLive,NA,61.444444444,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,19,,,WeightLive,NA,67.692307692,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,20,,,WeightLive,NA,77.428571429,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,21,,,WeightLive,NA,95.833333333,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,22,,,WeightLive,NA,111.5,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,23,,,WeightLive,NA,119.22222222,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,24,,,WeightLive,NA,144.64285714,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,25,,,WeightLive,NA,154.11111111,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,26,,,WeightLive,NA,167.81818182,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,27,,,WeightLive,NA,190.5,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,28,,,WeightLive,NA,220.33333333,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,29,,,WeightLive,NA,223,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,30,,,WeightLive,NA,242.33333333,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,31,,,WeightLive,NA,284,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,32,,,WeightLive,NA,328.5,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,34,,,WeightLive,NA,364,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,DIS,3_27.3.a.21_Active,,Length,37,,,WeightLive,NA,425,NA,NA,,12,12,393
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,1,ageyear,,Number,0.0444299351,NA,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,2,ageyear,,Number,0.0673463749,NA,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,3,ageyear,,Number,0.0311984784,NA,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,4,ageyear,,Number,0.0054739732,NA,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,29,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,30,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,31,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,32,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,33,,,Number,0.02,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,34,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,35,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,37,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,38,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,39,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,40,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,41,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,42,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,43,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,44,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,46,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,47,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,49,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,50,,,Number,0.01,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,51,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,53,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,55,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,56,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,57,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,58,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,59,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,62,,,Number,0,NA,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,1,ageyear,,WeightLive,NA,309.74856482,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,2,ageyear,,WeightLive,NA,640.87023429,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,3,ageyear,,WeightLive,NA,1315.34282,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Age,4,ageyear,,WeightLive,NA,1167.7904481,NA,NA,,6,6,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,29,,,WeightLive,NA,273.78,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,30,,,WeightLive,NA,256.464,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,31,,,WeightLive,NA,280.8,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,32,,,WeightLive,NA,304.2,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,33,,,WeightLive,NA,353.34,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,34,,,WeightLive,NA,375.57,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,35,,,WeightLive,NA,376.74,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,37,,,WeightLive,NA,519.48,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,38,,,WeightLive,NA,522.6,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,39,,,WeightLive,NA,570.96,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,40,,,WeightLive,NA,568.62,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,41,,,WeightLive,NA,615.42,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,42,,,WeightLive,NA,686.4,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,43,,,WeightLive,NA,1036.62,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,44,,,WeightLive,NA,879.84,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,46,,,WeightLive,NA,921.96,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,47,,,WeightLive,NA,971.1,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,49,,,WeightLive,NA,1235.52,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,50,,,WeightLive,NA,1123.2,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,51,,,WeightLive,NA,1402.83,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,53,,,WeightLive,NA,1468.74,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,55,,,WeightLive,NA,1759.68,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,56,,,WeightLive,NA,1687.14,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,57,,,WeightLive,NA,1667.25,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,58,,,WeightLive,NA,1883.7,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,59,,,WeightLive,NA,2160.99,NA,NA,,1,1,67
DK,2023,WGBFAS,cod.27.21,126436,LAN,3_27.3.a.21_Passive,,Length,62,,,WeightLive,NA,2328.3,NA,NA,,1,1,67
DK,2023,WGBFAS,bll.27.22-32,127150,DIS,3_27.3.b.23_Passive,,Length,26,,,Number,0.3134412725,NA,NA,NA,,1,1,4
DK,2023,WGBFAS,bll.27.22-32,127150,DIS,3_27.3.b.23_Passive,,Length,27,,,Number,0.626882545,NA,NA,NA,,1,1,4
DK,2023,WGBFAS,bll.27.22-32,127150,DIS,3_27.3.b.23_Passive,,Length,29,,,Number,0.3134412725,NA,NA,NA,,1,1,4
DK,2023,WGBFAS,bll.27.22-32,127150,DIS,3_27.3.b.23_Passive,,Length,26,,,WeightLive,NA,275,NA,NA,,1,1,4
DK,2023,WGBFAS,bll.27.22-32,127150,DIS,3_27.3.b.23_Passive,,Length,27,,,WeightLive,NA,275,NA,NA,,1,1,4
DK,2023,WGBFAS,bll.27.22-32,127150,DIS,3_27.3.b.23_Passive,,Length,29,,,WeightLive,NA,275,NA,NA,,1,1,4
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,30,,,Number,0.139,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,32,,,Number,0.417,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,33,,,Number,0.139,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,35,,,Number,0.139,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,36,,,Number,0.278,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,37,,,Number,0.278,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,38,,,Number,0.278,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,48,,,Number,0.139,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,49,,,Number,0.139,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,50,,,Number,0.139,NA,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,30,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,32,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,33,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,35,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,36,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,37,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,38,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,48,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,49,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,bll.27.22-32,127150,LAN,3_27.3.c.22_Passive,,Length,50,,,WeightLive,NA,733.81294964,NA,NA,,3,3,15
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,1,ageyear,,Number,3.0675398381,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,2,ageyear,,Number,2.4888945627,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,3,ageyear,,Number,0.5238478635,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,4,ageyear,,Number,0.324802229,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,5,ageyear,,Number,0.0830427213,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,7,ageyear,,Number,0.0435280409,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Age,0,ageyear,,Number,11.663499253,NA,NA,NA,,2,2,-9
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Age,1,ageyear,,Number,103.19352901,NA,NA,NA,,2,2,-9
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Age,2,ageyear,,Number,4.858927236,NA,NA,NA,,2,2,-9
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,29,,,Number,0.32,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,30,,,Number,0.59,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,31,,,Number,0.38,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,32,,,Number,0.29,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,33,,,Number,0.39,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,34,,,Number,0.31,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,35,,,Number,0.46,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,36,,,Number,0.13,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,37,,,Number,0.16,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,38,,,Number,0.29,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,39,,,Number,0.18,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,40,,,Number,0.09,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,41,,,Number,0.24,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,42,,,Number,0.2,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,43,,,Number,0.29,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,44,,,Number,0.23,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,45,,,Number,0.08,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,46,,,Number,0.23,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,47,,,Number,0.03,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,48,,,Number,0.14,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,49,,,Number,0.1,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,50,,,Number,0.19,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,51,,,Number,0.3,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,52,,,Number,0.05,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,53,,,Number,0.05,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,55,,,Number,0.1,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,56,,,Number,0.05,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,57,,,Number,0.1,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,60,,,Number,0.1,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,63,,,Number,0.04,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,64,,,Number,0.05,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,65,,,Number,0.16,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,68,,,Number,0.06,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,76,,,Number,0.12,NA,NA,NA,,3,3,221
