Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_70-89_2_35_all	48850	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_70-89_2_35_all	83046	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_70-89_2_35_all	58992	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all	146827	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_32-69_0_0_all	2360	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_2_22_all	83995	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_90-119_0_0_all	189323	kWd	282.60	Landings	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	MIS_MIS_0_0_0_HC	32087	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_32-69_2_22_all	11413	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_0_0_all	214518	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_2_22_all	130439	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_70-89_2_35_all	153282	kWd	0.00	Discards	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	MIS_MIS_0_0_0_HC	74626	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_70-89_2_35_all	175128	kWd	123.20	Landings	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	MIS_MIS_0_0_0_HC	10517	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	MIS_MIS_0_0_0_IBC	2994	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	FPO_CRU_0_0_0_all	195355	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_IBC	88	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	FPO_CRU_0_0_0_all	21899	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	2539	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	GNS_DEF_all_0_0_all	672	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	LLS_FIF_0_0_0_all	1478	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	GTR_DEF_all_0_0_all	99	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_IBC	7497	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	LLS_FIF_0_0_0_all	38614	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	8575	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	GTR_DEF_all_0_0_all	4437	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_HC	125849	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.20	SDN_DEF_>=120_0_0_all	34248	kWd	0.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_DEF_>=120_0_0_all	41800	kWd	0.00	Discards	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.21	MIS_MIS_0_0_0_HC	8815	kWd	151.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	111570	kWd	478.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.21	GNS_DEF_100-119_0_0_all	1771	kWd	608.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all	564691	kWd	2766.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_90-119_0_0_all	723271	kWd	7743.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.21	GNS_DEF_>=220_0_0_all	18884	kWd	203.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	45891	kWd	405.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_120-219_0_0_all	33444	kWd	964.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2022	tur.27.3a	27.3.a.20	LLS_FIF_0_0_0_all	1	kWd	16.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_HC	362647	kWd	0.00	BMS landing	R-Reported	Imported
Netherlands	2	Quarter	2022	tur.27.3a	27.3.a	OTB_DEF_100-119_0_0_all	748	kWd	40.00	Landings	R-Reported	Imported
Norway	2	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_HC	-9	NA	74.00	Landings	R-Reported	Imported
Norway	3	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	-9	NA	765.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_70-89_2_35_all	216596	kWd	0.00	Discards	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all	154471	kWd	0.00	Discards	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_90-119_0_0_all	247437	kWd	0.00	Discards	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all	146827	kWd	0.00	Discards	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_70-89_2_35_all	83046	kWd	0.00	Discards	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_70-89_2_35_all	48850	kWd	0.00	Discards	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_70-89_2_35_all	58992	kWd	0.00	Discards	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	MIS_MIS_0_0_0_HC	32087	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_70-89_2_35_all	153282	kWd	68.60	Landings	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_32-69_2_22_all	11413	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_0_0_all	214518	kWd	0.00	Discards	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_32-69_0_0_all	625	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_2_22_all	127706	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_2_22_all	130439	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_2_22_all	109528	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	FPO_CRU_0_0_0_all	21899	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	GNS_DEF_all_0_0_all	672	kWd	13.00	Landings	R-Reported	Imported
